whois_regDate,whois_expDate,number_of.,url_length,number_of_digits,number_of_special_charac,number_of-,number_of//,number_of/,number_of@,HTTP_check,number_of_protocols,number_of_subdomains,IP_in_url,number_of_.com,Port_in_URL,number_of_www,short_URL
-1,-1,2,31,2,0,2,1,2,0,1,1,1,0,0,0,0,0
-1,-1,2,38,2,0,1,1,2,0,1,1,1,0,0,0,0,0
-1,-1,2,36,3,0,0,1,2,0,1,1,1,0,0,0,0,0
-1,-1,2,36,3,0,0,1,2,0,1,1,1,0,0,0,0,0
-1,-1,1,25,0,0,0,1,2,0,1,1,0,0,0,0,0,0
3569,83,3,86,1,3,6,1,4,0,1,1,1,0,1,0,0,1
-1,-1,3,147,57,4,0,1,4,0,1,1,1,0,0,0,0,0
-1,-1,2,24,0,0,0,1,2,0,1,1,1,0,0,0,0,0
-1,-1,3,168,21,1,0,1,3,0,1,1,1,0,0,0,0,0
-1,-1,3,168,16,1,0,1,3,0,1,1,1,0,0,0,0,0
-1,-1,2,29,0,0,1,1,2,0,1,1,1,0,0,0,0,0
-1,-1,2,26,6,0,1,1,2,0,1,1,1,0,0,0,0,0
-1,-1,2,25,5,0,1,1,2,0,1,1,1,0,0,0,0,0
-1,-1,2,29,0,0,0,1,2,0,1,1,1,0,0,0,0,0
4062,685,3,92,23,1,2,1,4,0,1,1,1,0,1,0,0,0
-1,-1,3,61,0,0,0,1,2,0,1,1,2,0,0,0,0,0
-1,-1,2,36,4,0,1,1,2,0,1,1,1,0,0,0,0,0
-1,-1,2,38,0,0,1,1,2,0,1,1,1,0,0,0,0,0
-1,-1,2,32,0,0,1,1,2,0,1,1,1,0,0,0,0,0
-1,-1,2,28,3,0,0,1,2,0,1,1,1,0,0,0,0,0
-1,-1,2,40,0,0,1,1,2,0,1,1,1,0,0,0,0,0
-1,-1,3,51,0,0,1,1,3,0,1,1,1,0,0,0,0,0
-1,-1,2,40,0,0,2,1,2,0,1,1,1,0,0,0,0,0
-1,-1,3,51,0,0,2,1,3,0,1,1,1,0,0,0,0,0
-1,-1,2,56,0,0,1,1,3,0,1,1,1,0,0,0,0,0
6677,262,2,25,0,0,0,1,2,0,1,1,1,0,1,0,0,0
280,86,4,41,0,0,0,1,3,0,1,1,1,0,0,0,0,0
153,213,1,20,0,0,0,1,2,0,1,1,0,0,0,0,0,0
-1,-1,2,49,0,0,1,1,3,0,1,1,1,0,0,0,0,0
-1,-1,2,50,0,0,1,1,3,0,1,1,1,0,0,0,0,0
343,23,1,26,0,0,0,1,2,0,1,1,0,0,0,0,0,0
2190,1827,4,71,4,0,2,1,3,0,1,1,2,0,1,0,0,0
-1,-1,9,200,56,9,2,1,5,0,1,1,0,0,0,0,0,0
-1,-1,5,357,105,10,2,1,4,0,1,1,0,0,0,0,0,0
-1,-1,1,61,23,0,0,1,3,0,1,1,0,0,0,0,0,0
-1,-1,7,200,64,9,2,2,6,0,1,1,0,0,0,0,0,0
-1,-1,6,200,70,9,2,1,5,0,1,1,0,0,0,0,0,0
-1,-1,5,359,106,10,2,1,4,0,1,1,0,0,0,0,0,0
-1,-1,5,358,105,10,2,1,5,0,1,1,0,0,0,0,0,0
-1,-1,1,61,16,0,0,1,3,0,1,1,0,0,0,0,0,0
-1,-1,7,200,52,9,2,1,5,0,1,1,0,0,0,0,0,0
-1,-1,5,361,112,10,2,1,5,0,1,1,0,0,0,0,0,0
-1,-1,1,61,18,0,0,1,3,0,1,1,0,0,0,0,0,0
-1,-1,6,200,60,9,2,1,6,0,1,1,0,0,0,0,0,0
-1,-1,7,358,102,10,2,1,6,0,1,1,0,0,0,0,0,0
-1,-1,1,61,13,0,0,1,3,0,1,1,0,0,0,0,0,0
-1,-1,6,200,53,9,2,1,5,0,1,1,0,0,0,0,0,0
-1,-1,6,200,52,9,2,1,5,0,1,1,0,0,0,0,0,0
-1,-1,5,361,95,10,2,1,5,0,1,1,0,0,0,0,0,0
-1,-1,5,360,109,10,2,1,4,0,1,1,0,0,0,0,0,0
-1,-1,1,61,25,0,0,1,3,0,1,1,0,0,0,0,0,0
-1,-1,7,200,68,9,2,1,4,0,1,1,0,0,0,0,0,0
-1,-1,6,358,112,10,2,1,6,0,1,1,0,0,0,0,0,0
-1,-1,6,200,61,9,2,1,8,0,1,1,0,0,0,0,0,0
-1,-1,6,361,110,10,2,1,6,0,1,1,0,0,0,0,0,0
-1,-1,1,61,22,0,0,1,3,0,1,1,0,0,0,0,0,0
-1,-1,8,200,70,9,2,1,4,0,1,1,0,0,0,0,0,0
-1,-1,5,358,106,10,2,1,5,0,1,1,0,0,0,0,0,0
-1,-1,1,61,24,0,0,1,3,0,1,1,0,0,0,0,0,0
-1,-1,7,200,59,9,2,1,6,0,1,1,0,0,0,0,0,0
-1,-1,6,359,115,10,2,1,4,0,1,1,0,0,0,0,0,0
-1,-1,7,200,59,9,2,1,4,0,1,1,0,0,0,0,0,0
-1,-1,6,200,56,9,2,1,5,0,1,1,0,0,0,0,0,0
-1,-1,5,360,111,10,2,1,5,0,1,1,0,0,0,0,0,0
-1,-1,6,359,106,10,2,1,5,0,1,1,0,0,0,0,0,0
-1,-1,1,61,20,0,0,1,3,0,1,1,0,0,0,0,0,0
-1,-1,6,200,60,9,2,1,6,0,1,1,0,0,0,0,0,0
-1,-1,6,200,65,9,2,1,4,0,1,1,0,0,0,0,0,0
-1,-1,6,361,107,10,2,1,4,0,1,1,0,0,0,0,0,0
-1,-1,5,358,105,10,2,1,4,0,1,1,0,0,0,0,0,0
-1,-1,6,200,55,9,2,1,5,0,1,1,0,0,0,0,0,0
-1,-1,6,361,98,10,2,1,5,0,1,1,0,0,0,0,0,0
-1,-1,8,200,58,9,2,1,4,0,1,1,0,0,0,0,0,0
-1,-1,6,200,67,9,2,1,6,0,1,1,0,0,0,0,0,0
-1,-1,5,360,116,10,2,1,4,0,1,1,0,0,0,0,0,0
-1,-1,5,358,112,10,2,1,4,0,1,1,0,0,0,0,0,0
-1,-1,1,61,21,0,0,1,3,0,1,1,0,0,0,0,0,0
-1,-1,7,200,66,9,2,1,4,0,1,1,0,0,0,0,0,0
-1,-1,6,200,62,9,2,1,7,0,1,1,0,0,0,0,0,0
-1,-1,6,358,115,10,2,1,4,0,1,1,0,0,0,0,0,0
-1,-1,5,358,118,10,2,1,6,0,1,1,0,0,0,0,0,0
-1,-1,7,200,59,9,2,1,7,0,1,1,0,0,0,0,0,0
-1,-1,6,200,61,9,2,1,4,0,1,1,0,0,0,0,0,0
-1,-1,6,359,121,10,2,1,5,0,1,1,0,0,0,0,0,0
-1,-1,6,359,113,10,2,1,4,0,1,1,0,0,0,0,0,0
-1,-1,7,200,64,9,2,1,6,0,1,1,0,0,0,0,0,0
-1,-1,6,200,62,9,2,1,4,0,1,1,0,0,0,0,0,0
-1,-1,6,360,116,10,2,1,6,0,1,1,0,0,0,0,0,0
-1,-1,7,359,111,10,2,1,4,0,1,1,0,0,0,0,0,0
-1,-1,7,200,54,9,2,1,5,0,1,1,0,0,0,0,0,0
-1,-1,7,359,106,10,2,1,4,0,1,1,0,0,0,0,0,0
-1,-1,1,61,21,0,0,1,3,0,1,1,0,0,0,0,0,0
-1,-1,7,200,58,9,2,1,4,0,1,1,0,0,0,0,0,0
-1,-1,6,359,114,10,2,1,5,0,1,1,0,0,0,0,0,0
-1,-1,1,61,14,0,0,1,3,0,1,1,0,0,0,0,0,0
-1,-1,6,200,54,9,2,1,5,0,1,1,0,0,0,0,0,0
-1,-1,5,359,108,10,2,1,6,0,1,1,0,0,0,0,0,0
-1,-1,1,61,19,0,0,1,3,0,1,1,0,0,0,0,0,0
-1,-1,6,200,64,9,2,1,5,0,1,1,0,0,0,0,0,0
-1,-1,6,200,64,9,2,1,5,0,1,1,0,0,0,0,0,0
-1,-1,5,360,110,10,2,1,5,0,1,1,0,0,0,0,0,0
-1,-1,5,358,112,10,2,1,4,0,1,1,0,0,0,0,0,0
-1,-1,1,61,25,0,0,1,3,0,1,1,0,0,0,0,0,0
-1,-1,6,200,62,9,2,1,4,0,1,1,0,0,0,0,0,0
-1,-1,6,360,122,10,2,1,4,0,1,1,0,0,0,0,0,0
-1,-1,1,61,20,0,0,1,3,0,1,1,0,0,0,0,0,0
-1,-1,7,200,60,9,2,1,7,0,1,1,0,0,0,0,0,0
-1,-1,5,359,106,10,2,1,6,0,1,1,0,0,0,0,0,0
-1,-1,6,200,65,9,2,1,4,0,1,1,0,0,0,0,0,0
-1,-1,6,358,101,10,2,1,5,0,1,1,0,0,0,0,0,0
-1,-1,2,47,0,0,1,1,2,0,1,1,1,0,0,0,0,0
-1,-1,2,54,0,0,1,1,3,0,1,1,1,0,0,0,0,0
-1,-1,2,55,0,0,1,1,3,0,1,1,1,0,0,0,0,0
-1,-1,6,202,67,9,2,1,5,0,1,1,0,0,0,0,0,0
-1,-1,6,361,116,10,2,1,4,0,1,1,0,0,0,0,0,0
-1,-1,7,202,67,9,2,1,4,0,1,1,0,0,0,0,0,0
-1,-1,5,361,117,10,2,1,5,0,1,1,0,0,0,0,0,0
-1,-1,8,202,65,9,2,1,4,0,1,1,0,0,0,0,0,0
-1,-1,6,359,118,10,2,1,4,0,1,1,0,0,0,0,0,0
-1,-1,7,202,61,9,2,1,5,0,1,1,0,0,0,0,0,0
-1,-1,5,362,110,10,2,1,4,0,1,1,0,0,0,0,0,0
-1,-1,7,202,58,9,2,1,4,0,1,1,0,0,0,0,0,0
-1,-1,6,358,108,10,2,1,6,0,1,1,0,0,0,0,0,0
-1,-1,9,202,54,9,2,1,4,0,1,1,0,0,0,0,0,0
-1,-1,7,360,110,10,2,1,4,0,1,1,0,0,0,0,0,0
-1,-1,1,63,19,0,0,1,3,0,1,1,0,0,0,0,0,0
-1,-1,8,202,54,9,2,1,5,0,1,1,0,0,0,0,0,0
-1,-1,5,362,109,10,2,1,6,0,1,1,0,0,0,0,0,0
-1,-1,6,202,61,9,2,1,6,0,1,1,0,0,0,0,0,0
-1,-1,6,360,106,10,2,1,4,0,1,1,0,0,0,0,0,0
-1,-1,7,202,62,9,2,1,4,0,1,1,0,0,0,0,0,0
-1,-1,8,362,117,10,2,1,4,0,1,1,0,0,0,0,0,0
-1,-1,7,202,60,9,2,1,4,0,1,1,0,0,0,0,0,0
-1,-1,6,358,107,10,2,1,5,0,1,1,0,0,0,0,0,0
-1,-1,7,202,62,9,2,1,4,0,1,1,0,0,0,0,0,0
-1,-1,6,363,117,10,2,1,4,0,1,1,0,0,0,0,0,0
-1,-1,6,202,59,9,2,1,5,0,1,1,0,0,0,0,0,0
-1,-1,6,359,102,10,2,1,4,0,1,1,0,0,0,0,0,0
-1,-1,1,63,14,0,0,1,3,0,1,1,0,0,0,0,0,0
-1,-1,6,202,54,9,2,1,6,0,1,1,0,0,0,0,0,0
-1,-1,6,202,51,9,2,1,6,0,1,1,0,0,0,0,0,0
-1,-1,6,363,105,10,2,1,4,0,1,1,0,0,0,0,0,0
-1,-1,5,361,100,10,2,1,5,0,1,1,0,0,0,0,0,0
-1,-1,2,74,18,0,0,1,4,0,1,1,0,0,0,0,0,0
-1,-1,8,202,57,10,2,1,5,0,1,1,0,0,0,0,0,0
-1,-1,6,359,102,10,2,1,5,0,1,1,0,0,0,0,0,0
-1,-1,8,361,103,10,2,1,4,0,1,1,0,0,0,0,0,0
-1,-1,9,202,63,9,2,1,4,0,1,1,0,0,0,0,0,0
-1,-1,6,202,66,9,2,1,4,0,1,1,0,0,0,0,0,0
-1,-1,6,362,114,10,2,1,4,0,1,1,0,0,0,0,0,0
-1,-1,6,361,108,10,2,1,5,0,1,1,0,0,0,0,0,0
-1,-1,6,202,59,9,2,1,5,0,1,1,0,0,0,0,0,0
-1,-1,6,361,117,10,2,1,4,0,1,1,0,0,0,0,0,0
-1,-1,7,202,60,9,2,1,4,0,1,1,0,0,0,0,0,0
-1,-1,5,361,114,10,2,1,5,0,1,1,0,0,0,0,0,0
-1,-1,6,202,57,9,2,1,6,0,1,1,0,0,0,0,0,0
-1,-1,5,363,114,10,2,1,4,0,1,1,0,0,0,0,0,0
-1,-1,7,202,57,9,2,1,6,0,1,1,0,0,0,0,0,0
-1,-1,5,362,110,10,2,1,4,0,1,1,0,0,0,0,0,0
-1,-1,1,63,21,0,0,1,3,0,1,1,0,0,0,0,0,0
-1,-1,7,202,59,9,2,1,5,0,1,1,0,0,0,0,0,0
-1,-1,7,361,112,10,2,1,4,0,1,1,0,0,0,0,0,0
-1,-1,8,202,56,9,2,1,4,0,1,1,0,0,0,0,0,0
-1,-1,7,361,121,10,2,1,4,0,1,1,0,0,0,0,0,0
-1,-1,6,202,65,9,2,1,5,0,1,1,0,0,0,0,0,0
-1,-1,6,362,108,10,2,1,4,0,1,1,0,0,0,0,0,0
-1,-1,7,202,64,9,2,1,4,0,1,1,0,0,0,0,0,0
-1,-1,6,360,109,10,2,1,4,0,1,1,0,0,0,0,0,0
-1,-1,1,63,21,0,0,1,3,0,1,1,0,0,0,0,0,0
-1,-1,6,202,59,9,2,1,4,0,1,1,0,0,0,0,0,0
-1,-1,5,361,117,10,2,1,7,0,1,1,0,0,0,0,0,0
-1,-1,6,202,60,9,2,1,4,0,1,1,0,0,0,0,0,0
-1,-1,5,361,105,10,2,1,5,0,1,1,0,0,0,0,0,0
-1,-1,6,202,63,9,2,1,4,0,1,1,0,0,0,0,0,0
-1,-1,7,360,107,10,2,1,4,0,1,1,0,0,0,0,0,0
-1,-1,6,202,65,9,2,1,6,0,1,1,0,0,0,0,0,0
-1,-1,6,360,113,10,2,2,6,0,1,1,0,0,0,0,0,0
-1,-1,6,202,62,9,2,1,5,0,1,1,0,0,0,0,0,0
-1,-1,5,361,113,10,2,1,6,0,1,1,0,0,0,0,0,0
-1,-1,7,202,63,9,2,1,4,0,1,1,0,0,0,0,0,0
-1,-1,7,359,105,10,2,1,4,0,1,1,0,0,0,0,0,0
-1,-1,7,202,63,9,2,1,5,0,1,1,0,0,0,0,0,0
-1,-1,6,362,111,10,2,1,4,0,1,1,0,0,0,0,0,0
-1,-1,7,202,59,9,2,1,5,0,1,1,0,0,0,0,0,0
-1,-1,6,360,105,10,2,1,4,0,1,1,0,0,0,0,0,0
-1,-1,6,202,58,9,2,1,6,0,1,1,0,0,0,0,0,0
-1,-1,6,361,112,10,2,1,4,0,1,1,0,0,0,0,0,0
-1,-1,6,202,58,9,2,1,5,0,1,1,0,0,0,0,0,0
-1,-1,6,362,102,10,2,1,6,0,1,1,0,0,0,0,0,0
-1,-1,7,202,57,9,2,1,4,0,1,1,0,0,0,0,0,0
-1,-1,8,360,106,10,2,1,4,0,1,1,0,0,0,0,0,0
-1,-1,6,202,62,9,2,1,6,0,1,1,0,0,0,0,0,0
-1,-1,5,361,111,10,2,1,4,0,1,1,0,0,0,0,0,0
-1,-1,7,202,63,9,2,1,4,0,1,1,0,0,0,0,0,0
-1,-1,7,361,110,10,2,1,4,0,1,1,0,0,0,0,0,0
-1,-1,6,202,60,9,2,1,7,0,1,1,0,0,0,0,0,0
-1,-1,6,360,111,10,2,1,5,0,1,1,0,0,0,0,0,0
-1,-1,5,362,109,10,2,1,5,0,1,1,0,0,0,0,0,0
-1,-1,6,202,60,9,2,1,5,0,1,1,0,0,0,0,0,0
-1,-1,6,362,114,10,2,1,5,0,1,1,0,0,0,0,0,0
-1,-1,7,202,66,9,2,1,4,0,1,1,0,0,0,0,0,0
-1,-1,5,363,116,10,2,1,4,0,1,1,0,0,0,0,0,0
-1,-1,6,202,66,9,2,1,4,0,1,1,0,0,0,0,0,0
-1,-1,5,361,119,10,2,1,5,0,1,1,0,0,0,0,0,0
-1,-1,6,202,62,9,2,1,4,0,1,1,0,0,0,0,0,0
-1,-1,7,202,66,9,2,1,5,0,1,1,0,0,0,0,0,0
-1,-1,6,362,117,10,2,1,5,0,1,1,0,0,0,0,0,0
-1,-1,5,361,107,10,2,1,5,0,1,1,0,0,0,0,0,0
-1,-1,6,202,59,9,2,1,4,0,1,1,0,0,0,0,0,0
-1,-1,5,360,122,10,2,1,4,0,1,1,0,0,0,0,0,0
-1,-1,7,202,72,9,2,1,5,0,1,1,0,0,0,0,0,0
-1,-1,7,360,117,10,2,1,6,0,1,1,0,0,0,0,0,0
-1,-1,6,202,66,9,2,1,4,0,1,1,0,0,0,0,0,0
-1,-1,6,361,113,10,2,1,4,0,1,1,0,0,0,0,0,0
-1,-1,6,202,67,9,2,1,7,0,1,1,0,0,0,0,0,0
-1,-1,5,361,112,10,2,1,6,0,1,1,0,0,0,0,0,0
-1,-1,6,202,68,9,2,1,6,0,1,1,0,0,0,0,0,0
-1,-1,6,360,113,10,2,1,5,0,1,1,0,0,0,0,0,0
-1,-1,7,202,63,9,2,1,4,0,1,1,0,0,0,0,0,0
-1,-1,5,361,113,10,2,1,6,0,1,1,0,0,0,0,0,0
-1,-1,9,202,61,9,2,1,5,0,1,1,0,0,0,0,0,0
-1,-1,5,362,107,10,2,1,7,0,1,1,0,0,0,0,0,0
-1,-1,8,202,59,9,2,1,4,0,1,1,0,0,0,0,0,0
-1,-1,6,360,113,10,2,1,5,0,1,1,0,0,0,0,0,0
-1,-1,8,202,61,9,2,1,4,0,1,1,0,0,0,0,0,0
-1,-1,6,360,104,10,2,1,5,0,1,1,0,0,0,0,0,0
-1,-1,6,202,58,9,2,1,5,0,1,1,0,0,0,0,0,0
-1,-1,7,361,114,10,2,1,4,0,1,1,0,0,0,0,0,0
-1,-1,6,202,66,9,2,1,5,0,1,1,0,0,0,0,0,0
-1,-1,7,202,60,9,2,1,6,0,1,1,0,0,0,0,0,0
-1,-1,5,360,107,10,2,1,5,0,1,1,0,0,0,0,0,0
-1,-1,6,361,109,10,2,1,5,0,1,1,0,0,0,0,0,0
-1,-1,9,202,65,9,2,1,4,0,1,1,0,0,0,0,0,0
-1,-1,5,362,110,10,2,1,7,0,1,1,0,0,0,0,0,0
-1,-1,6,202,68,9,2,1,6,0,1,1,0,0,0,0,0,0
-1,-1,6,360,121,10,2,1,4,0,1,1,0,0,0,0,0,0
-1,-1,7,202,58,9,2,1,4,0,1,1,0,0,0,0,0,0
-1,-1,6,360,103,10,2,1,6,0,1,1,0,0,0,0,0,0
-1,-1,6,202,72,9,2,1,4,0,1,1,0,0,0,0,0,0
-1,-1,2,74,27,0,0,1,4,0,1,1,0,0,0,0,0,0
-1,-1,7,202,67,9,2,1,5,0,1,1,0,0,0,0,0,0
-1,-1,5,360,108,10,2,1,4,0,1,1,0,0,0,0,0,0
-1,-1,6,202,65,9,2,1,5,0,1,1,0,0,0,0,0,0
-1,-1,6,360,115,10,2,1,4,0,1,1,0,0,0,0,0,0
-1,-1,6,202,63,9,2,1,5,0,1,1,0,0,0,0,0,0
-1,-1,7,362,110,10,2,1,4,0,1,1,0,0,0,0,0,0
-1,-1,7,202,55,9,2,1,5,0,1,1,0,0,0,0,0,0
-1,-1,6,362,121,10,2,1,5,0,1,1,0,0,0,0,0,0
-1,-1,6,202,64,9,2,1,4,0,1,1,0,0,0,0,0,0
-1,-1,6,361,120,10,2,1,4,0,1,1,0,0,0,0,0,0
-1,-1,6,202,58,9,2,1,6,0,1,1,0,0,0,0,0,0
-1,-1,6,363,108,10,2,1,5,0,1,1,0,0,0,0,0,0
-1,-1,7,202,61,9,2,1,5,0,1,1,0,0,0,0,0,0
-1,-1,6,361,110,10,2,1,5,0,1,1,0,0,0,0,0,0
-1,-1,8,202,60,9,2,1,4,0,1,1,0,0,0,0,0,0
-1,-1,6,361,108,10,2,1,4,0,1,1,0,0,0,0,0,0
-1,-1,8,202,64,9,2,1,5,0,1,1,0,0,0,0,0,0
-1,-1,8,202,59,9,2,1,4,0,1,1,0,0,0,0,0,0
-1,-1,6,363,111,10,2,1,4,0,1,1,0,0,0,0,0,0
-1,-1,6,361,108,10,2,1,5,0,1,1,0,0,0,0,0,0
-1,-1,7,202,55,9,2,1,5,0,1,1,0,0,0,0,0,0
-1,-1,6,361,106,10,2,1,5,0,1,1,0,0,0,0,0,0
-1,-1,8,202,59,9,2,1,5,0,1,1,0,0,0,0,0,0
-1,-1,6,360,106,10,2,1,4,0,1,1,0,0,0,0,0,0
-1,-1,7,202,65,9,2,1,4,0,1,1,0,0,0,0,0,0
-1,-1,5,362,113,10,2,3,10,0,1,1,0,0,0,0,0,0
-1,-1,6,202,59,9,2,1,4,0,1,1,0,0,0,0,0,0
-1,-1,5,362,115,10,2,1,5,0,1,1,0,0,0,0,0,0
-1,-1,6,202,64,9,2,1,5,0,1,1,0,0,0,0,0,0
-1,-1,5,361,114,10,2,1,4,0,1,1,0,0,0,0,0,0
-1,-1,7,202,55,9,2,1,4,0,1,1,0,0,0,0,0,0
-1,-1,5,360,103,10,2,1,4,0,1,1,0,0,0,0,0,0
-1,-1,6,202,63,9,2,1,6,0,1,1,0,0,0,0,0,0
-1,-1,6,361,113,10,2,1,4,0,1,1,0,0,0,0,0,0
-1,-1,8,202,63,9,2,1,6,0,1,1,0,0,0,0,0,0
-1,-1,5,361,111,10,2,1,5,0,1,1,0,0,0,0,0,0
-1,-1,6,202,60,9,2,1,4,0,1,1,0,0,0,0,0,0
-1,-1,6,361,102,10,2,1,5,0,1,1,0,0,0,0,0,0
-1,-1,1,63,21,0,0,1,3,0,1,1,0,0,0,0,0,0
-1,-1,7,202,64,9,2,1,5,0,1,1,0,0,0,0,0,0
-1,-1,6,363,116,10,2,1,6,0,1,1,0,0,0,0,0,0
-1,-1,6,202,61,9,2,1,5,0,1,1,0,0,0,0,0,0
-1,-1,6,361,111,10,2,1,4,0,1,1,0,0,0,0,0,0
-1,-1,6,202,61,9,2,1,4,0,1,1,0,0,0,0,0,0
-1,-1,6,362,108,10,2,1,4,0,1,1,0,0,0,0,0,0
-1,-1,10,202,66,9,2,1,4,0,1,1,0,0,0,0,0,0
-1,-1,6,362,111,10,2,1,4,0,1,1,0,0,0,0,0,0
-1,-1,6,202,67,9,2,1,7,0,1,1,0,0,0,0,0,0
-1,-1,2,74,23,0,0,1,4,0,1,1,0,0,0,0,0,0
-1,-1,6,202,69,9,2,1,4,0,1,1,0,0,0,0,0,0
-1,-1,5,359,103,10,2,1,6,0,1,1,0,0,0,0,0,0
-1,-1,8,202,58,9,2,1,5,0,1,1,0,0,0,0,0,0
-1,-1,5,361,108,10,2,1,5,0,1,1,0,0,0,0,0,0
-1,-1,7,202,63,9,2,1,5,0,1,1,0,0,0,0,0,0
-1,-1,6,361,109,10,2,1,4,0,1,1,0,0,0,0,0,0
-1,-1,6,202,60,9,2,1,6,0,1,1,0,0,0,0,0,0
-1,-1,2,74,18,0,0,1,4,0,1,1,0,0,0,0,0,0
-1,-1,7,202,63,9,2,1,5,0,1,1,0,0,0,0,0,0
-1,-1,7,362,109,10,2,1,5,0,1,1,0,0,0,0,0,0
-1,-1,6,202,57,9,2,1,4,0,1,1,0,0,0,0,0,0
-1,-1,6,202,66,9,2,1,5,0,1,1,0,0,0,0,0,0
-1,-1,7,361,108,10,2,1,5,0,1,1,0,0,0,0,0,0
-1,-1,6,361,116,10,2,1,4,0,1,1,0,0,0,0,0,0
-1,-1,7,202,52,9,2,1,4,0,1,1,0,0,0,0,0,0
-1,-1,6,360,111,10,2,1,4,0,1,1,0,0,0,0,0,0
-1,-1,6,361,113,10,2,1,4,0,1,1,0,0,0,0,0,0
-1,-1,6,202,59,9,2,1,4,0,1,1,0,0,0,0,0,0
-1,-1,5,360,108,10,2,1,4,0,1,1,0,0,0,0,0,0
-1,-1,7,202,59,9,2,1,4,0,1,1,0,0,0,0,0,0
-1,-1,5,360,107,10,2,1,5,0,1,1,0,0,0,0,0,0
-1,-1,6,202,69,9,2,1,4,0,1,1,0,0,0,0,0,0
-1,-1,5,362,115,10,2,1,4,0,1,1,0,0,0,0,0,0
-1,-1,7,202,58,9,2,1,5,0,1,1,0,0,0,0,0,0
-1,-1,6,361,111,10,2,1,4,0,1,1,0,0,0,0,0,0
-1,-1,7,202,54,9,2,1,5,0,1,1,0,0,0,0,0,0
-1,-1,5,361,110,10,2,1,4,0,1,1,0,0,0,0,0,0
-1,-1,8,202,64,9,2,1,5,0,1,1,0,0,0,0,0,0
-1,-1,6,361,110,10,2,1,5,0,1,1,0,0,0,0,0,0
-1,-1,1,63,19,0,0,1,3,0,1,1,0,0,0,0,0,0
-1,-1,6,202,56,9,2,1,8,0,1,1,0,0,0,0,0,0
-1,-1,5,360,110,10,2,1,4,0,1,1,0,0,0,0,0,0
-1,-1,7,202,59,9,2,1,5,0,1,1,0,0,0,0,0,0
-1,-1,8,360,100,10,2,1,4,0,1,1,0,0,0,0,0,0
-1,-1,9,202,62,9,2,1,4,0,1,1,0,0,0,0,0,0
-1,-1,2,74,23,0,0,1,4,0,1,1,0,0,0,0,0,0
-1,-1,7,202,60,9,2,1,4,0,1,1,0,0,0,0,0,0
-1,-1,5,362,110,10,2,1,4,0,1,1,0,0,0,0,0,0
-1,-1,6,202,56,9,2,1,4,0,1,1,0,0,0,0,0,0
-1,-1,6,202,62,9,2,1,5,0,1,1,0,0,0,0,0,0
-1,-1,6,361,103,10,2,1,5,0,1,1,0,0,0,0,0,0
-1,-1,7,361,94,10,2,1,5,0,1,1,0,0,0,0,0,0
-1,-1,1,63,17,0,0,1,3,0,1,1,0,0,0,0,0,0
-1,-1,6,202,61,9,2,1,4,0,1,1,0,0,0,0,0,0
-1,-1,6,202,56,9,2,1,5,0,1,1,0,0,0,0,0,0
-1,-1,5,362,103,10,2,1,4,0,1,1,0,0,0,0,0,0
-1,-1,6,361,103,10,2,1,4,0,1,1,0,0,0,0,0,0
-1,-1,6,202,61,9,2,1,5,0,1,1,0,0,0,0,0,0
-1,-1,5,359,108,10,2,1,4,0,1,1,0,0,0,0,0,0
-1,-1,7,202,58,9,2,1,5,0,1,1,0,0,0,0,0,0
-1,-1,5,362,109,10,2,1,4,0,1,1,0,0,0,0,0,0
-1,-1,6,202,59,9,2,1,5,0,1,1,0,0,0,0,0,0
-1,-1,7,361,104,10,2,1,5,0,1,1,0,0,0,0,0,0
-1,-1,8,202,58,9,2,1,4,0,1,1,0,0,0,0,0,0
-1,-1,6,360,112,10,2,1,5,0,1,1,0,0,0,0,0,0
-1,-1,1,63,21,0,0,1,3,0,1,1,0,0,0,0,0,0
-1,-1,7,202,58,9,2,1,5,0,1,1,0,0,0,0,0,0
-1,-1,7,363,108,10,2,1,5,0,1,1,0,0,0,0,0,0
-1,-1,6,202,58,9,2,1,5,0,1,1,0,0,0,0,0,0
-1,-1,2,74,15,0,0,1,4,0,1,1,0,0,0,0,0,0
-1,-1,7,202,62,9,2,1,4,0,1,1,0,0,0,0,0,0
-1,-1,6,361,110,10,2,1,4,0,1,1,0,0,0,0,0,0
-1,-1,6,202,61,9,2,1,5,0,1,1,0,0,0,0,0,0
-1,-1,5,361,111,10,2,1,4,0,1,1,0,0,0,0,0,0
-1,-1,6,202,55,9,2,1,5,0,1,1,0,0,0,0,0,0
-1,-1,6,362,117,10,2,1,4,0,1,1,0,0,0,0,0,0
-1,-1,6,202,60,9,2,1,4,0,1,1,0,0,0,0,0,0
-1,-1,5,359,101,10,2,1,5,0,1,1,0,0,0,0,0,0
-1,-1,8,202,61,9,2,1,4,0,1,1,0,0,0,0,0,0
-1,-1,5,363,121,10,2,1,4,0,1,1,0,0,0,0,0,0
-1,-1,6,202,62,9,2,1,5,0,1,1,0,0,0,0,0,0
-1,-1,5,363,111,10,2,1,4,0,1,1,0,0,0,0,0,0
-1,-1,7,202,62,9,2,1,4,0,1,1,0,0,0,0,0,0
-1,-1,5,359,118,10,2,1,5,0,1,1,0,0,0,0,0,0
-1,-1,7,202,56,9,2,1,4,0,1,1,0,0,0,0,0,0
-1,-1,6,361,102,10,2,1,7,0,1,1,0,0,0,0,0,0
